,Date,CapMrktCurUSD,PriceUSD,Number of Coins
1103,2019-07-23,1123483379.95544,11.2348337995544,100000000.0
1104,2019-07-24,1181031127.37141,11.810311273714099,100000000.0
1105,2019-07-25,1196170070.21346,11.9617007021346,100000000.0
1106,2019-07-26,1197453366.61526,11.974533666152599,100000000.0
1107,2019-07-27,1131840380.4792,11.318403804791998,100000000.0
1108,2019-07-28,1124993969.49177,11.2499396949177,100000000.0
1109,2019-07-29,1125799410.8191,11.257994108191,100000000.0
1110,2019-07-30,1124608279.9059598,11.246082799059598,100000000.0
1111,2019-07-31,1171243934.17162,11.712439341716198,100000000.0
1112,2019-08-01,1182861862.90799,11.8286186290799,100000000.0
1113,2019-08-02,1168330577.29199,11.683305772919901,100000000.0
